parkId,facilityId,observedAt,waitMinutes,status,sourceEntityId
tokyo_disneyland,tdl_tomorrowland_monsters_inc_ride_and_go_seek,2026-08-26T00:03:58.935Z,15,OPERATING,4ed6a812-df04-4aa8-acb9-c6b164dbb706
tokyo_disneyland,tdl_critter_country_splash_mountain,2026-08-26T00:03:58.802Z,30,OPERATING,dfe25d8e-e234-4020-a261-30c6825d0680
tokyo_disneyland,tdl_toontown_gadgets_go_coaster,2026-08-26T00:03:58.902Z,5,OPERATING,52c5e406-67e2-4d37-aee8-987644d87b63
tokyo_disneyland,tdl_toontown_donalds_boat,2026-08-26T00:03:58.914Z,5,OPERATING,2d215a6d-77a2-4c44-a2e3-c293c1289876
tokyo_disneyland,tdl_westernland_big_thunder_mountain,2026-08-26T00:03:58.791Z,10,OPERATING,e3577b4a-f1d9-4ec5-aacf-b99977ea88c9
tokyo_disneyland,tdl_new_fantasyland_enchanted_tale_of_beauty_and_the_beast,2026-08-26T00:03:58.981Z,60,OPERATING,e76670f0-9f5f-4918-8491-9bf51e73a596
tokyo_disneyland,tdl_fantasyland_mickeys_philharmagic,2026-08-26T00:03:58.834Z,5,OPERATING,392ca2e8-afe0-4103-b296-c45bd373d036
tokyo_disneyland,tdl_fantasyland_peter_pans_flight,2026-08-26T00:03:58.811Z,5,OPERATING,e541ad8f-1457-469a-8f35-457555f475ad
tokyo_disneyland,tdl_adventureland_pirates_of_the_caribbean,2026-08-26T00:03:58.764Z,5,OPERATING,52eb0fc9-5853-49c8-8c72-1e5e83aae1c1
tokyo_disneyland,tdl_adventureland_jungle_cruise,2026-08-26T00:03:58.774Z,5,OPERATING,e0887415-3da2-458c-8b88-0691e6b8ab63
tokyo_disneyland,tdl_fantasyland_its_a_small_world,2026-08-26T00:03:58.854Z,5,OPERATING,0de1b543-46fd-4c3f-81c8-31d0cab9ef63
tokyo_disneyland,tdl_fantasyland_alices_tea_party,2026-08-26T00:03:58.863Z,5,OPERATING,cfaa7d1c-111e-49b9-b21b-134eac4000e8
tokyo_disneyland,tdl_toontown_roger_rabbits_car_toon_spin,2026-08-26T00:03:58.871Z,5,OPERATING,73384e33-a86a-4601-996f-61dbffba6ec2
tokyo_disneyland,tdl_toontown_minnies_house,2026-08-26T00:03:58.881Z,5,OPERATING,534ca90a-2626-4a45-9b7b-1964ed15678e
tokyo_disneyland,tdl_tomorrowland_baymax_happy_ride,2026-08-26T00:03:58.964Z,60,OPERATING,ca00a0e8-f069-4d0a-9d5e-10cb63010956
tokyo_disneyland,tdl_tomorrowland_star_tours,2026-08-26T00:03:58.923Z,5,OPERATING,512fd34c-2f0a-4e0a-bcc1-ef4d15c5f803
tokyo_disneyland,tdl_westernland_shooting_gallery,2026-08-26T00:03:58.782Z,5,OPERATING,4876ec54-92ed-4b0c-8b1b-292bba89c61c
tokyo_disneyland,tdl_fantasyland_snow_whites_adventures,2026-08-26T00:03:58.825Z,5,OPERATING,a853aadd-2337-435a-b0a3-2c03db96e5e1
tokyo_disneyland,tdl_fantasyland_pinocchios_daring_journey,2026-08-26T00:03:58.844Z,5,OPERATING,6922377e-0ff4-481f-9da3-35051938732a
tokyo_disneyland,tdl_toontown_chip_and_dales_treehouse,2026-08-26T00:03:58.890Z,5,OPERATING,a0a63e1c-3fc6-4433-b9b1-f5e798ab1f00
tokyo_disneyland,tdl_tomorrowland_monsters_inc_ride_and_go_seek,2026-08-26T00:06:56.838Z,20,OPERATING,4ed6a812-df04-4aa8-acb9-c6b164dbb706
tokyo_disneyland,tdl_critter_country_splash_mountain,2026-08-26T00:06:56.830Z,50,OPERATING,dfe25d8e-e234-4020-a261-30c6825d0680
tokyo_disneyland,tdl_new_fantasyland_enchanted_tale_of_beauty_and_the_beast,2026-08-26T00:06:56.853Z,80,OPERATING,e76670f0-9f5f-4918-8491-9bf51e73a596
tokyo_disneyland,tdl_tomorrowland_baymax_happy_ride,2026-08-26T00:06:56.845Z,70,OPERATING,ca00a0e8-f069-4d0a-9d5e-10cb63010956
tokyo_disneyland,tdl_tomorrowland_monsters_inc_ride_and_go_seek,2026-08-26T00:13:19.648Z,70,OPERATING,4ed6a812-df04-4aa8-acb9-c6b164dbb706
tokyo_disneyland,tdl_critter_country_splash_mountain,2026-08-26T00:12:58.773Z,100,OPERATING,dfe25d8e-e234-4020-a261-30c6825d0680
tokyo_disneyland,tdl_westernland_big_thunder_mountain,2026-08-26T00:13:19.640Z,30,OPERATING,e3577b4a-f1d9-4ec5-aacf-b99977ea88c9
tokyo_disneyland,tdl_new_fantasyland_enchanted_tale_of_beauty_and_the_beast,2026-08-26T00:10:01.157Z,120,OPERATING,e76670f0-9f5f-4918-8491-9bf51e73a596
tokyo_disneyland,tdl_adventureland_pirates_of_the_caribbean,2026-08-26T00:13:19.630Z,10,OPERATING,52eb0fc9-5853-49c8-8c72-1e5e83aae1c1
tokyo_disneyland,tdl_tomorrowland_baymax_happy_ride,2026-08-26T00:10:01.150Z,100,OPERATING,ca00a0e8-f069-4d0a-9d5e-10cb63010956
tokyo_disneyland,tdl_tomorrowland_monsters_inc_ride_and_go_seek,2026-08-26T00:19:12.671Z,80,OPERATING,4ed6a812-df04-4aa8-acb9-c6b164dbb706
tokyo_disneyland,tdl_critter_country_splash_mountain,2026-08-26T00:15:59.549Z,120,OPERATING,dfe25d8e-e234-4020-a261-30c6825d0680
tokyo_disneyland,tdl_westernland_big_thunder_mountain,2026-08-26T00:19:12.664Z,50,OPERATING,e3577b4a-f1d9-4ec5-aacf-b99977ea88c9
tokyo_disneyland,tdl_fantasyland_peter_pans_flight,2026-08-26T00:19:12.559Z,20,OPERATING,e541ad8f-1457-469a-8f35-457555f475ad
tokyo_disneyland,tdl_adventureland_pirates_of_the_caribbean,2026-08-26T00:19:12.546Z,15,OPERATING,52eb0fc9-5853-49c8-8c72-1e5e83aae1c1
tokyo_disneyland,tdl_tomorrowland_baymax_happy_ride,2026-08-26T00:19:12.564Z,120,OPERATING,ca00a0e8-f069-4d0a-9d5e-10cb63010956
tokyo_disneyland,tdl_toontown_gadgets_go_coaster,2026-08-26T00:22:20.520Z,10,OPERATING,52c5e406-67e2-4d37-aee8-987644d87b63
tokyo_disneyland,tdl_westernland_big_thunder_mountain,2026-08-26T00:22:20.504Z,60,OPERATING,e3577b4a-f1d9-4ec5-aacf-b99977ea88c9
tokyo_disneyland,tdl_adventureland_pirates_of_the_caribbean,2026-08-26T00:22:20.473Z,20,OPERATING,52eb0fc9-5853-49c8-8c72-1e5e83aae1c1
tokyo_disneyland,tdl_adventureland_jungle_cruise,2026-08-26T00:22:20.482Z,15,OPERATING,e0887415-3da2-458c-8b88-0691e6b8ab63
tokyo_disneyland,tdl_tomorrowland_baymax_happy_ride,2026-08-26T00:22:20.534Z,100,OPERATING,ca00a0e8-f069-4d0a-9d5e-10cb63010956
tokyo_disneyland,tdl_toontown_gadgets_go_coaster,2026-08-26T00:28:02.495Z,25,OPERATING,52c5e406-67e2-4d37-aee8-987644d87b63
tokyo_disneyland,tdl_westernland_big_thunder_mountain,2026-08-26T00:25:33.144Z,80,OPERATING,e3577b4a-f1d9-4ec5-aacf-b99977ea88c9
tokyo_disneyland,tdl_fantasyland_peter_pans_flight,2026-08-26T00:25:02.931Z,30,OPERATING,e541ad8f-1457-469a-8f35-457555f475ad
tokyo_disneyland,tdl_adventureland_pirates_of_the_caribbean,2026-08-26T00:28:02.473Z,25,OPERATING,52eb0fc9-5853-49c8-8c72-1e5e83aae1c1
tokyo_disneyland,tdl_tomorrowland_baymax_happy_ride,2026-08-26T00:28:02.573Z,120,OPERATING,ca00a0e8-f069-4d0a-9d5e-10cb63010956
tokyo_disneyland,tdl_critter_country_splash_mountain,2026-08-26T00:34:18.356Z,140,OPERATING,dfe25d8e-e234-4020-a261-30c6825d0680
tokyo_disneyland,tdl_toontown_gadgets_go_coaster,2026-08-26T00:34:18.374Z,25,OPERATING,52c5e406-67e2-4d37-aee8-987644d87b63
tokyo_disneyland,tdl_westernland_big_thunder_mountain,2026-08-26T00:31:38.514Z,90,OPERATING,e3577b4a-f1d9-4ec5-aacf-b99977ea88c9
tokyo_disneyland,tdl_fantasyland_peter_pans_flight,2026-08-26T00:31:38.523Z,40,OPERATING,e541ad8f-1457-469a-8f35-457555f475ad
tokyo_disneyland,tdl_adventureland_western_river_railroad,2026-08-26T00:31:38.505Z,15,OPERATING,6ee0697f-57ba-4c7b-8216-7c55b21288d4
tokyo_disneyland,tdl_adventureland_jungle_cruise,2026-08-26T00:34:18.346Z,25,OPERATING,e0887415-3da2-458c-8b88-0691e6b8ab63
tokyo_disneyland,tdl_toontown_roger_rabbits_car_toon_spin,2026-08-26T00:34:18.364Z,25,OPERATING,73384e33-a86a-4601-996f-61dbffba6ec2
